???"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","COLUMN_ID","COLUMN_COMMENT"
"CL_PROTOCOL_MQS","VERSION_ID","NUMBER","22","10","0","N","1","Version control key for the table (internal DB reference only)"
"CL_PROTOCOL_MQS","PROTOCOL_MQS_ID","NUMBER","22","10","0","N","2","Surrogate key for the table (internal DB reference only)"
"CL_PROTOCOL_MQS","QUEUE_MGR_NAME","VARCHAR2","320","","","Y","3","Column to capture name of the Busines need the Table/Column addresses"
"CL_PROTOCOL_MQS","MSG_QUEUE_NAME","VARCHAR2","320","","","N","4","Column to capture name of the Busines need the Table/Column addresses"
"CL_PROTOCOL_MQS","QUEUE_MGR_ADDRESS","VARCHAR2","320","","","Y","5","Column to capture address"
"CL_PROTOCOL_MQS","COMMITMENT_CONTROL","NUMBER","22","1","0","Y","6","Not used for WM2010"
"CL_PROTOCOL_MQS","MD_FORMAT","VARCHAR2","32","","","Y","7","Not used for WM2010"
"CL_PROTOCOL_MQS","MD_PERSISTENCE","NUMBER","22","10","0","Y","8","Not used for WM2010"
"CL_PROTOCOL_MQS","MD_USER_IDENTIFIER","VARCHAR2","48","","","Y","9","The WMS user ID of the user who last modified this record"
"CL_PROTOCOL_MQS","MD_REPLYTO_QUEUE","VARCHAR2","192","","","Y","10","Not used for WM2010"
"CL_PROTOCOL_MQS","MD_REPLYTO_QUEUE_MGR","VARCHAR2","192","","","Y","11","Not used for WM2010"
"CL_PROTOCOL_MQS","MD_MESSAGE_ID","VARCHAR2","96","","","Y","12","Surrogate key for the table (internal DB reference only)"
"CL_PROTOCOL_MQS","MD_CORRELATION_ID","VARCHAR2","96","","","Y","13","Surrogate key for the table (internal DB reference only)"
"CL_PROTOCOL_MQS","MD_CODED_CHARSET_ID","NUMBER","22","10","0","Y","14","Surrogate key for the table (internal DB reference only)"
"CL_PROTOCOL_MQS","MD_ENCODING","NUMBER","22","10","0","Y","15","Not used for WM2010"
"CL_PROTOCOL_MQS","PMO_OPTIONS","NUMBER","22","10","0","Y","16","Not used for WM2010"
"CL_PROTOCOL_MQS","ACK_QUEUE_MGR_NAME","VARCHAR2","320","","","Y","17","Column to capture name of the Busines need the Table/Column addresses"
"CL_PROTOCOL_MQS","ACK_MSG_QUEUE_NAME","VARCHAR2","320","","","Y","18","Column to capture name of the Busines need the Table/Column addresses"
"CL_PROTOCOL_MQS","ACK_QUEUE_MGR_ADDRESS","VARCHAR2","320","","","Y","19","Column to capture address"
"CL_PROTOCOL_MQS","NAK_QUEUE_MGR_NAME","VARCHAR2","320","","","Y","20","Column to capture name of the Busines need the Table/Column addresses"
"CL_PROTOCOL_MQS","NAK_MSG_QUEUE_NAME","VARCHAR2","320","","","Y","21","Column to capture name of the Busines need the Table/Column addresses"
"CL_PROTOCOL_MQS","NAK_QUEUE_MGR_ADDRESS","VARCHAR2","320","","","Y","22","Column to capture address"
"CL_PROTOCOL_MQS","CD_MAX_MSG_LEN","NUMBER","22","10","0","Y","23","Not used for WM2010"
"CL_PROTOCOL_MQS","CHANNEL_NAME","VARCHAR2","1024","","","Y","24","MQ channel name"
"CL_PROTOCOL_MQS","PORT_NUMBER","NUMBER","22","9","0","Y","25","MQ port number"
"CL_PROTOCOL_MQS","MAX_THREAD_COUNT","NUMBER","22","10","0","Y","26","Maximum number of threads per endpoint"
"CL_PROTOCOL_MQS","USER_NAME","VARCHAR2","200","","","Y","27","User name to be used to connect to MQ server."
"CL_PROTOCOL_MQS","PASSWORD","VARCHAR2","1024","","","Y","28","Hashed password of the MQ server."
"CL_PROTOCOL_MQS","CREATED_DTTM","TIMESTAMP(6)","11","","6","N","29","Created on Date and Time"
"CL_PROTOCOL_MQS","LAST_UPDATED_DTTM","TIMESTAMP(6)","11","","6","Y","30","Last Updated on Date and Time"
"CL_PROTOCOL_RFID1","VERSION_ID","NUMBER","22","10","0","N","1","Version control key for the table (internal DB reference only)"
"CL_PROTOCOL_RFID1","PROTOCOL_RFID1_ID","NUMBER","22","10","0","N","2","Surrogate key for the table (internal DB reference only)"
"CL_PROTOCOL_RFID1","READER_ADDRESS","VARCHAR2","256","","","N","3","Column to capture address"
"CL_PROTOCOL_RFID1","READER_PORT","NUMBER","22","10","0","N","4","Not used for WM2010"
"CL_PROTOCOL_RFID1","ACCEPT_TIMEOUT","NUMBER","22","10","0","N","5","Not used for WM2010"
"CL_PROTOCOL_RFID1","NOTIFICATION_ADDRESS","VARCHAR2","256","","","N","6","Column to capture address"
"CL_PROTOCOL_RFID1","NOTIFICATION_PORT","NUMBER","22","10","0","N","7","Not used for WM2010"
"CL_PROTOCOL_RFID1","NOTIFICATION_QUEUE_SIZE","NUMBER","22","10","0","N","8","Not used for WM2010"
"CL_PROTOCOL_RFID1","READER_USERID","VARCHAR2","128","","","Y","9","Not used for WM2010"
"CL_PROTOCOL_RFID1","READER_PASSWORD","VARCHAR2","128","","","Y","10","Not used for WM2010"
"CL_PROTOCOL_RFID1","COMMAND_RCVBUF","NUMBER","22","10","0","Y","11","Not used for WM2010"
"CL_PROTOCOL_RFID1","COMMAND_SNDBUF","NUMBER","22","10","0","Y","12","Not used for WM2010"
"CL_PROTOCOL_RFID1","NOTIFICATION_RCVBUF","NUMBER","22","10","0","Y","13","Not used for WM2010"
"CL_PROTOCOL_RFID1","COMMANDS_ON_START","VARCHAR2","4000","","","Y","14","Not used for WM2010"
"CL_PROTOCOL_RFID1","COMMANDS_ON_STOP","VARCHAR2","4000","","","Y","15","Not used for WM2010"
"CL_PROTOCOL_RFID1","TAGLIST_EXPIRATION","NUMBER","22","10","0","N","16","Not used for WM2010"
"CL_PROTOCOL_RFID1","TAGLIST_MAX_SIZE","NUMBER","22","10","0","N","17","Not used for WM2010"
"CL_PROTOCOL_RFID1","CONNECTION_POOL_TIMEOUT","NUMBER","22","10","0","Y","18","Not used for WM2010"
"CL_PROTOCOL_RFID1","CREATED_DTTM","TIMESTAMP(6)","11","","6","N","19","Created on Date and Time"
"CL_PROTOCOL_RFID1","LAST_UPDATED_DTTM","TIMESTAMP(6)","11","","6","Y","20","Last Updated on Date and Time"
"CL_PROTOCOL_TCP","VERSION_ID","NUMBER","22","10","0","N","1","Version control key for the table (internal DB reference only)"
"CL_PROTOCOL_TCP","PROTOCOL_TCP_ID","NUMBER","22","10","0","N","2","Surrogate key for the table (internal DB reference only)"
"CL_PROTOCOL_TCP","LOCAL_ADDRESS","VARCHAR2","256","","","N","3","Column to capture address"
"CL_PROTOCOL_TCP","LOCAL_PORT","NUMBER","22","10","0","N","4","Local Port is the IP port on the EIS server"
"CL_PROTOCOL_TCP","REMOTE_ADDRESS","VARCHAR2","256","","","Y","5","Column to capture address"
"CL_PROTOCOL_TCP","REMOTE_PORT","NUMBER","22","10","0","Y","6","This is the port of the endpoint machine"
"CL_PROTOCOL_TCP","SOCK_RCVBUF","NUMBER","22","10","0","Y","7","Number of bytes that receive buffers are set to"
"CL_PROTOCOL_TCP","SOCK_SNDBUF","NUMBER","22","10","0","Y","8","Number of bytes that send buffers are set to"
"CL_PROTOCOL_TCP","LISTEN_QUEUE_SIZE","NUMBER","22","10","0","Y","9","Size of the listener queue"
"CL_PROTOCOL_TCP","FRAMING_STYLE","NUMBER","22","10","0","N","10","Framing Style options are Delimited, Sized and Fixed. These options determine how EIS will recognize a TCP message(S941)"
"CL_PROTOCOL_TCP","FRAMING_START_OF_MESSAGE","VARCHAR2","128","","","Y","11","?Indicates the start of the TCP message"
"CL_PROTOCOL_TCP","FRAMING_END_OF_MESSAGE","VARCHAR2","128","","","Y","12","Indicates the end of TCP message"
"CL_PROTOCOL_TCP","FRAMING_SIZE_HEADER_TYPE","NUMBER","22","10","0","Y","13","Indicates the format in which size is encoded."
"CL_PROTOCOL_TCP","FRAMING_SIZE_HEADER_LENGTH","NUMBER","22","10","0","Y","14","Length of size in terms of bytes"
"CL_PROTOCOL_TCP","FRAMING_SIZE_HEADER_SCOPE","NUMBER","22","10","0","Y","15","Whether length of size is in terms of packets or data."
"CL_PROTOCOL_TCP","FRAMING_FIXED_SIZE","NUMBER","22","10","0","Y","16","Fixed size of data"
"CL_PROTOCOL_TCP","USE_KEEPALIVES","NUMBER","22","1","0","N","17","Refers to system setting which facilitates to check if the socket is healthy"
"CL_PROTOCOL_TCP","KEEPALIVE_TIMEOUT","NUMBER","22","10","0","Y","18","amount of time the system waits for a response from probe"
"CL_PROTOCOL_TCP","KEEPALIVE_COUNT","NUMBER","22","10","0","Y","19","Number of attempts that system performs a probe"
"CL_PROTOCOL_TCP","KEEPALIVE_INTERVAL","NUMBER","22","10","0","Y","20","frequency of probing a probe"
"CL_PROTOCOL_TCP","CONNECT_CHAT_SCRIPT","VARCHAR2","2048","","","Y","21","Comments passed when establishing a connection"
"CL_PROTOCOL_TCP","DISCONNECT_CHAT_SCRIPT","VARCHAR2","2048","","","Y","22","Comments passed at the time of disconnect"
"CL_PROTOCOL_TCP","CREATED_DTTM","TIMESTAMP(6)","11","","6","N","23","Created on Date and Time"
"CL_PROTOCOL_TCP","LAST_UPDATED_DTTM","TIMESTAMP(6)","11","","6","Y","24","Last Updated on Date and Time"
"CL_PROTOCOL_TCPMUX","VERSION_ID","NUMBER","22","10","0","N","1","Version control key for the table (internal DB reference only)"
"CL_PROTOCOL_TCPMUX","PROTOCOL_TCPMUX_ID","NUMBER","22","10","0","N","2","Surrogate key for the table (internal DB reference only)"
"CL_PROTOCOL_TCPMUX","CLIENTS_PORT","NUMBER","22","10","0","N","3","Refers to the client port"
"CL_PROTOCOL_TCPMUX","SERVERS_PORT","NUMBER","22","10","0","N","4","Refers to the server port"
"CL_PROTOCOL_TCPMUX","CREATED_DTTM","TIMESTAMP(6)","11","","6","N","5","Created on Date and Time"
"CL_PROTOCOL_TCPMUX","LAST_UPDATED_DTTM","TIMESTAMP(6)","11","","6","Y","6","Last Updated on Date and Time"
"CL_PROTOCOL_UDP","VERSION_ID","NUMBER","22","10","0","N","1","Version control key for the table (internal DB reference only)"
"CL_PROTOCOL_UDP","PROTOCOL_UDP_ID","NUMBER","22","10","0","N","2","Surrogate key for the table (internal DB reference only)"
"CL_PROTOCOL_UDP","LOCAL_ADDRESS","VARCHAR2","256","","","N","3","Column to capture address"
"CL_PROTOCOL_UDP","LOCAL_PORT","NUMBER","22","10","0","N","4","Not used for WM2010"
"CL_PROTOCOL_UDP","REMOTE_ADDRESS","VARCHAR2","256","","","Y","5","Column to capture address"
"CL_PROTOCOL_UDP","REMOTE_PORT","NUMBER","22","10","0","Y","6","Not used for WM2010"
"CL_PROTOCOL_UDP","SOCK_RCVBUF","NUMBER","22","10","0","Y","7","Not used for WM2010"
"CL_PROTOCOL_UDP","SOCK_SNDBUF","NUMBER","22","10","0","Y","8","Not used for WM2010"
"CL_PROTOCOL_UDP","CREATED_DTTM","TIMESTAMP(6)","11","","6","N","9","Created on Date and Time"
"CL_PROTOCOL_UDP","LAST_UPDATED_DTTM","TIMESTAMP(6)","11","","6","Y","10","Last Updated on Date and Time"
"CL_SEQUENCE","SEQUENCE_NAME","VARCHAR2","256","","","N","1","Column to capture name of the Busines need the Table/Column addresses"
"CL_SEQUENCE","SEQUENCE_LAST","NUMBER","22","10","0","N","2","Not used for WM2010"
"CL_SEQUENCE","CREATED_DTTM","TIMESTAMP(6)","11","","6","N","3","Created on Date and Time"
"CL_SEQUENCE","LAST_UPDATED_DTTM","TIMESTAMP(6)","11","","6","Y","4","Last Updated on Date and Time"
"CL_SERVER_CONFIG","SERVER_CONFIG_ID","NUMBER","22","10","0","N","1","Server configuration identity. Acts as a unique identifier for SERVER_CONFIG records"
"CL_SERVER_CONFIG","MACHINE_ID","NUMBER","22","10","0","N","2","Identity of the machine on which DIF server is running. Foreign key for MACHINE_ID column of CL_MACHINE table"
"CL_SERVER_CONFIG","PORT","NUMBER","22","10","0","N","3","DIF Server port"
"CL_SERVER_CONFIG","CREATED_DTTM","TIMESTAMP(6)","11","","6","N","4","Created on Date and Time"
"CL_SERVER_CONFIG","LAST_UPDATED_DTTM","TIMESTAMP(6)","11","","6","Y","5","Last Updated on Date and Time"
"CL_SERVER_TYPE","SERVER_TYPE_ID","NUMBER","22","4","0","N","1",""
"CL_SERVER_TYPE","SERVER_TYPE_NAME","VARCHAR2","256","","","Y","2",""
"CL_SERVER_TYPE","CREATED_DTTM","TIMESTAMP(6)","11","","6","N","3","Created on Date and Time"
"CL_SERVER_TYPE","LAST_UPDATED_DTTM","TIMESTAMP(6)","11","","6","Y","4","Last Updated on Date and Time"
"CL_SIZE_ENCODING","SIZE_ENCODING_ID","NUMBER","22","4","0","N","1",""
"CL_SIZE_ENCODING","SIZE_ENCODING_NAME","VARCHAR2","256","","","Y","2",""
"CL_SIZE_SCOPE","SIZE_SCOPE_ID","NUMBER","22","4","0","N","1",""
"CL_SIZE_SCOPE","SIZE_SCOPE_NAME","VARCHAR2","256","","","Y","2",""
"CL_SOURCE_FILE_OPTION","SOURCE_FILE_OPTION_ID","NUMBER","22","4","0","N","1",""
"CL_SOURCE_FILE_OPTION","SOURCE_FILE_OPTION_NAME","VARCHAR2","256","","","Y","2",""
"CL_STATUS","STATUS_ID","NUMBER","22","4","0","N","1",""
"CL_STATUS","STATUS_NAME","VARCHAR2","256","","","Y","2",""
"CL_TRANSFER_TYPE","TRANSFER_TYPE_ID","NUMBER","22","4","0","N","1",""
"CL_TRANSFER_TYPE","TRANSFER_TYPE_NAME","VARCHAR2","256","","","Y","2",""
"CL_VOCO_CONFIG","CONFIG_VOCO_ID","NUMBER","22","10","0","N","1",""
"CL_VOCO_CONFIG","VERSION_ID","NUMBER","22","10","0","N","2",""
"CL_VOCO_CONFIG","CONFIG_NAME","VARCHAR2","256","","","Y","3",""
"CL_VOCO_CONFIG","REMOTE_HOST","VARCHAR2","256","","","Y","4",""
"CL_VOCO_CONFIG","REMOTE_PORT","NUMBER","22","9","0","Y","5",""
"CM_DATA_LOAD_RUNS","TC_COMPANY_ID","NUMBER","22","9","0","N","1","* Company ID"
"CM_DATA_LOAD_RUNS","DATA_LOAD_RUN_ID","NUMBER","22","8","0","N","2","* Data Load Run Id"
"CM_DATA_LOAD_RUNS","FROM_SHIPMENT_DATE","TIMESTAMP(6)","11","","6","N","3","* From Shipment Date"
"CM_DATA_LOAD_RUNS","TO_SHIPMENT_DATE","TIMESTAMP(6)","11","","6","N","4","* To Shipment Date"
"CM_DATA_LOAD_RUNS","LOAD_STATUS","VARCHAR2","80","","","N","5","* Load Status"
"CM_DATA_LOAD_RUNS","RUN_START_TIME","TIMESTAMP(6)","11","","6","Y","6","* Run Start Time"
"CM_DATA_LOAD_RUNS","RUN_END_TIME","TIMESTAMP(6)","11","","6","Y","7","* Run End Time"
"CM_DATA_LOAD_RUNS","EMAIL","VARCHAR2","400","","","Y","8","* Email"
"CM_DATA_LOAD_RUNS","DETAILS","VARCHAR2","800","","","Y","9","* Details"
"CM_DATA_LOAD_RUNS","DISABLED","NUMBER","22","8","0","Y","10","* Disabled"
"CM_DATA_LOAD_RUNS","WEEK_START_ID","NUMBER","22","8","0","Y","11","* Week Start Id"
"CM_DATA_LOAD_RUNS","WEEK_END_ID","NUMBER","22","8","0","Y","12","* Week End Id"
"CM_DATA_LOAD_RUNS","IS_RECURRANCE","NUMBER","22","1","0","N","13","* Is Recurrance"
"CM_DATA_LOAD_RUNS","RECURRANCE_DAY","NUMBER","22","8","0","Y","14","* Recurrance Day"
"CM_RATE_DISCOUNT_VIEW","ACCESSORIAL_PARAM_SET_ID","NUMBER","22","","","Y","1",""
"CM_RATE_DISCOUNT_VIEW","CM_RATE_DISCOUNT_ID","NUMBER","22","12","0","Y","2",""
"CM_RATE_DISCOUNT_VIEW","START_NUMBER","NUMBER","22","","","Y","3",""
"CM_RATE_DISCOUNT_VIEW","END_NUMBER","NUMBER","22","","","Y","4",""
"CM_RATE_DISCOUNT_VIEW","VALUE","NUMBER","22","13","2","Y","5",""
"CM_RATE_DISCOUNT_VIEW","CURRENCY_CODE","VARCHAR2","12","","","Y","6",""
"CM_RATE_DISCOUNT_VIEW","DISTANCE_UOM","VARCHAR2","8","","","Y","7",""
"CM_RATE_DISCOUNT_VIEW","HAS_ERRORS","NUMBER","22","","","Y","8",""
"CNFG_FRAME_MASTER","FRAME_ID","NUMBER","22","9","0","N","1","Surrogate key for the table (internal DB reference only)"
"CNFG_FRAME_MASTER","FRAME_NAME","VARCHAR2","1020","","","Y","2","Column to capture name of the Busines need the Table/Column addresses"
"CNFG_FRAME_MASTER","FRAME_TYPE","VARCHAR2","60","","","Y","3","Not used"
"CNFG_FRAME_MASTER","BUSN_OBJ_PROG_ID","VARCHAR2","1020","","","Y","4","Surrogate key for the table (internal DB reference only)"
"CNFG_FRAME_MASTER","FRAME_XML","CLOB","4000","","","Y","5","Not used"
"CNFG_FRAME_MASTER","CREATE_DATE_TIME","TIMESTAMP(6)","11","","6","Y","6","Date & Time of record creation"
"CNFG_FRAME_MASTER","MOD_DATE_TIME","TIMESTAMP(6)","11","","6","Y","7","Date & Time of record modification"
"CNFG_FRAME_MASTER","USER_ID","VARCHAR2","200","","","Y","8","The WMS user ID of the user who last modified this record"
"CNFG_FRAME_MASTER","CNFG_FRAME_MASTER_ID","NUMBER","22","9","0","N","9","Surrogate key for the table (internal DB reference only)"
"CNFG_FRAME_MASTER","WM_VERSION_ID","NUMBER","22","9","0","N","10","Version control key for the table (internal DB reference only)"
"CNFG_SCRN_FRAME","SCRN_ID","NUMBER","22","9","0","N","1","Surrogate key for the table (internal DB reference only)"
"CNFG_SCRN_FRAME","FRAME_ID","NUMBER","22","9","0","N","2","Surrogate key for the table (internal DB reference only)"
"CNFG_SCRN_FRAME","LOGIN_USER_ID","VARCHAR2","200","","","N","3","The WMS user ID of the user who last modified this record"
"CNFG_SCRN_FRAME","ROLE_ID","VARCHAR2","60","","","N","4","Surrogate key for the table (internal DB reference only)"
"CNFG_SCRN_FRAME","CREATE_DATE_TIME","TIMESTAMP(6)","11","","6","Y","5","Date & Time of record creation"
"CNFG_SCRN_FRAME","MOD_DATE_TIME","TIMESTAMP(6)","11","","6","Y","6","Date & Time of record modification"
"CNFG_SCRN_FRAME","USER_ID","VARCHAR2","200","","","Y","7","The WMS user ID of the user who last modified this record"
"CNFG_SCRN_FRAME","CNFG_SCRN_FRAME_ID","NUMBER","22","9","0","N","8","Surrogate key for the table (internal DB reference only)"
"CNFG_SCRN_FRAME","WM_VERSION_ID","NUMBER","22","9","0","N","9","Version control key for the table (internal DB reference only)"
"CNFG_SCRN_MASTER","SCRN_ID","NUMBER","22","9","0","N","1","Surrogate key for the table (internal DB reference only)"
"CNFG_SCRN_MASTER","SCRN_NAME","VARCHAR2","1020","","","Y","2","Column to capture name of the Busines need the Table/Column addresses"
"CNFG_SCRN_MASTER","CREATE_DATE_TIME","TIMESTAMP(6)","11","","6","Y","3","Date & Time of record creation"
"CNFG_SCRN_MASTER","MOD_DATE_TIME","TIMESTAMP(6)","11","","6","Y","4","Date & Time of record modification"
"CNFG_SCRN_MASTER","USER_ID","VARCHAR2","200","","","Y","5","The WMS user ID of the user who last modified this record"
"CNFG_SCRN_MASTER","CNFG_SCRN_MASTER_ID","NUMBER","22","9","0","N","6","Surrogate key for the table (internal DB reference only)"
"CNFG_SCRN_MASTER","WM_VERSION_ID","NUMBER","22","9","0","N","7","Version control key for the table (internal DB reference only)"
"CNSTR_DTL","CNSTR_ID","NUMBER","22","10","0","N","1",""
"CNSTR_DTL","CAT_ID","NUMBER","22","10","0","N","2",""
"CNSTR_DTL","CAT_CODE_ID","NUMBER","22","10","0","N","3",""
"CNSTR_DTL","CONST_XREF_ID","NUMBER","22","10","0","N","4",""
"CNSTR_DTL","SEQ_NUM","NUMBER","22","10","0","Y","5",""
"CNSTR_DTL","CREATE_DATE_TIME","TIMESTAMP(3)","11","","3","N","6",""
"CNSTR_DTL","MOD_DATE_TIME","TIMESTAMP(3)","11","","3","N","7",""
"CNSTR_DTL","MOD_USER","VARCHAR2","200","","","N","8",""
"CNSTR_GRP","CNSTR_GRP_ID","NUMBER","22","10","0","N","1",""
"CNSTR_GRP","WHSE_CODE","VARCHAR2","12","","","N","2",""
"CNSTR_GRP","CNSTR_GRP_NAME","VARCHAR2","200","","","N","3",""
"CNSTR_GRP","CREATE_DATE_TIME","TIMESTAMP(3)","11","","3","N","4",""
"CNSTR_GRP","MOD_DATE_TIME","TIMESTAMP(3)","11","","3","N","5",""
"CNSTR_GRP","MOD_USER","VARCHAR2","200","","","N","6",""
"CNSTR_MULT_LOC","CNSTR_MULT_LOC_ID","NUMBER","22","19","0","N","1",""
"CNSTR_MULT_LOC","CNSTR_ID","NUMBER","22","10","0","N","2",""
"CNSTR_MULT_LOC","MULT_LOC_ZONE_HDR_ID","NUMBER","22","19","0","N","3",""
"CNSTR_MULT_LOC","CREATE_DATE_TIME","TIMESTAMP(3)","11","","3","N","4",""
"CNSTR_MULT_LOC","MOD_DATE_TIME","TIMESTAMP(3)","11","","3","N","5",""
"CNSTR_MULT_LOC","MOD_USER","VARCHAR2","200","","","N","6",""
"CNSTR_RACK_LEVEL","CNSTR_RACK_LEVEL_ID","NUMBER","22","10","0","N","1",""
"CNSTR_RACK_LEVEL","WHSE_CODE","VARCHAR2","12","","","N","2",""
"CNSTR_RACK_LEVEL","CNSTR_ID","NUMBER","22","10","0","Y","3",""
"CNSTR_RACK_LEVEL","RACK_TYPE_ID","NUMBER","22","10","0","Y","4",""
"CNSTR_RACK_LEVEL","LEVEL_ID","NUMBER","22","10","0","Y","5",""
"CNSTR_RACK_LEVEL","CREATE_DATE_TIME","TIMESTAMP(3)","11","","3","N","6",""
"CNSTR_RACK_LEVEL","MOD_DATE_TIME","TIMESTAMP(3)","11","","3","N","7",""
"CNSTR_RACK_LEVEL","MOD_USER","VARCHAR2","200","","","N","8",""
"CNTRY","CNTRY","VARCHAR2","8","","","N","1",""
"CNTRY","CNTRY_DESC","VARCHAR2","160","","","Y","2",""
"CNTRY","ISO_CNTRY_CODE","VARCHAR2","8","","","N","3",""
"CNTRY","STATE_REQD_FLAG","NUMBER","22","1","0","N","4",""
"CNTRY","CURR_CODE","VARCHAR2","12","","","Y","5",""
"CNTRY","CREATE_DATE_TIME","VARCHAR2","4","","","Y","6",""
"CNTRY","MOD_DATE_TIME","VARCHAR2","4","","","Y","7",""
"CNTRY","USER_ID","VARCHAR2","4","","","Y","8",""
"CNTR_TYPE","WHSE","VARCHAR2","12","","","N","1","Warehouse"
"CNTR_TYPE","SOLDTO","VARCHAR2","64","","","N","2","Sold To"
"CNTR_TYPE","CNTR_TYPE","VARCHAR2","12","","","N","3","Container Type"
"CNTR_TYPE","CNTR_SIZE","VARCHAR2","12","","","N","4","Container Size"
"CNTR_TYPE","CNTR_DESC","VARCHAR2","140","","","Y","5","Container Description"
"CNTR_TYPE","MAX_CNTR_VOL","NUMBER","22","13","4","N","6","Maximum Container Volume"
